sep=,
DeviceTag:,scapula
FirmwareVersion:,2.4.0
AppVersion:,2022.0.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-06-22_10:04:46_985 CEST
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1177,645672080,-0.416317,-0.290564,10.217211,2.492122,-0.744075,0.561424,0.012046,-0.018636,-0.014785,0.999646,
1178,645688747,-0.399412,-0.307398,10.284710,2.019312,-1.227924,0.614481,0.012056,-0.018552,-0.014749,0.999648,
1179,645705414,-0.405031,-0.309007,10.308416,2.023884,-1.864694,0.655627,0.012080,-0.018376,-0.014712,0.999651,
1180,645722081,-0.396947,-0.309113,10.306967,2.352405,-2.138532,0.752418,0.012117,-0.018160,-0.014627,0.999656,
1181,645738748,-0.381755,-0.296134,10.275012,2.756061,-2.138584,0.958639,0.012105,-0.017944,-0.014484,0.999662,
1182,645755415,-0.355533,-0.298120,10.203778,2.810885,-1.924679,1.044684,0.012064,-0.017758,-0.014332,0.999668,
1183,645772082,-0.358389,-0.274277,10.154496,2.229579,-1.480248,0.994663,0.012005,-0.017638,-0.014264,0.999672,
1184,645788749,-0.328859,-0.291348,10.180855,1.229512,-1.122810,0.819555,0.012006,-0.017572,-0.014341,0.999672,
1185,645805416,-0.324542,-0.293523,10.200516,0.607860,-1.020858,0.746783,0.012042,-0.017521,-0.014508,0.999670,
1186,645822083,-0.341809,-0.328225,10.271143,0.361248,-0.864211,0.697543,0.012063,-0.017494,-0.014711,0.999667,
1187,645838750,-0.337631,-0.342415,10.369173,0.411218,-0.885380,0.618604,0.012087,-0.017463,-0.014908,0.999665,
1188,645855417,-0.339901,-0.343607,10.323560,0.510288,-1.008129,0.590379,0.012138,-0.017414,-0.015089,0.999662,
1189,645872084,-0.342924,-0.369658,10.296819,0.519016,-1.125191,0.586313,0.012095,-0.017347,-0.015272,0.999661,
1190,645888751,-0.362447,-0.387245,10.262781,1.103824,-0.989662,0.609051,0.012135,-0.017300,-0.015367,0.999660,
1191,645905418,-0.347989,-0.385795,10.234618,2.166572,-0.621505,0.777710,0.012135,-0.017305,-0.015307,0.999661,
1192,645922085,-0.344295,-0.373932,10.200693,3.210789,-0.211202,0.941427,0.012098,-0.017368,-0.015095,0.999663,
1193,645938752,-0.379356,-0.318439,10.180629,4.038949,0.214910,1.251942,0.012101,-0.017493,-0.014759,0.999666,
1194,645955419,-0.375043,-0.256055,10.183610,4.220774,0.694533,1.419065,0.011978,-0.017686,-0.014397,0.999669,
1195,645972086,-0.371385,-0.228184,10.209429,3.721006,1.035720,1.525704,0.011857,-0.017930,-0.014107,0.999671,
1196,645988753,-0.396489,-0.224826,10.268643,2.963581,1.197330,1.552949,0.011751,-0.018199,-0.013926,0.999670,
1197,646005420,-0.427597,-0.198891,10.235349,2.269843,1.103581,1.796443,0.011576,-0.018456,-0.013846,0.999668,
1198,646022087,-0.452976,-0.199933,10.252622,1.741926,0.999452,1.861230,0.011391,-0.018699,-0.013843,0.999666,
1199,646038754,-0.446418,-0.190814,10.292061,0.957819,0.541510,1.930551,0.011215,-0.018877,-0.013954,0.999663,
1200,646055421,-0.441710,-0.208300,10.300537,0.220455,-0.009848,1.964872,0.011027,-0.018976,-0.014173,0.999660,
1201,646072088,-0.453376,-0.240332,10.297826,-0.328970,-0.579500,1.988909,0.010755,-0.018992,-0.014474,0.999658,
1202,646088755,-0.445403,-0.280993,10.286705,-0.080514,-1.007130,2.122941,0.010535,-0.018947,-0.014738,0.999658,
1203,646105422,-0.425131,-0.312277,10.249087,1.128502,-1.285373,2.200675,0.010323,-0.018860,-0.014827,0.999660,
1204,646122089,-0.395323,-0.309183,10.185273,2.849855,-1.316813,2.420830,0.010068,-0.018766,-0.014664,0.999667,
1205,646138756,-0.401999,-0.255650,10.162716,4.238499,-1.166249,2.560521,0.009790,-0.018692,-0.014299,0.999676,
1206,646155423,-0.392772,-0.206795,10.155516,4.779438,-1.014737,2.608276,0.009493,-0.018639,-0.013856,0.999686,
1207,646172090,-0.384588,-0.182453,10.219249,4.509085,-1.075913,2.496989,0.009291,-0.018579,-0.013451,0.999695,
1208,646188757,-0.383406,-0.173905,10.281679,3.618159,-1.207421,2.279716,0.009093,-0.018500,-0.013176,0.999702,
1209,646205424,-0.409044,-0.160617,10.278097,2.528620,-1.172089,1.876547,0.008935,-0.018426,-0.013061,0.999706,
1210,646222091,-0.417783,-0.147296,10.311105,1.411381,-1.306529,1.630805,0.008788,-0.018334,-0.013110,0.999709,
1211,646238758,-0.385754,-0.166551,10.317722,0.145115,-1.499752,1.295151,0.008709,-0.018215,-0.013344,0.999708,
1212,646255425,-0.395308,-0.184196,10.295382,-1.083353,-1.733135,0.867457,0.008706,-0.018063,-0.013757,0.999706,
1213,646272092,-0.400175,-0.229711,10.249244,-1.810190,-1.838070,0.533071,0.008753,-0.017896,-0.014278,0.999701,
1214,646288759,-0.380774,-0.300183,10.223301,-1.970974,-1.559391,0.246644,0.008729,-0.017767,-0.014823,0.999695,
1215,646305426,-0.374913,-0.343744,10.207397,-1.367001,-1.245866,-0.162974,0.008829,-0.017683,-0.015281,0.999689,
1216,646322093,-0.377290,-0.373293,10.218030,-0.311348,-0.875749,-0.416181,0.008991,-0.017652,-0.015585,0.999684,
1217,646338760,-0.381334,-0.391094,10.245647,0.985199,-0.730628,-0.649410,0.009164,-0.017639,-0.015701,0.999680,
1218,646355427,-0.378808,-0.357724,10.254580,1.931294,-0.547484,-0.844284,0.009422,-0.017651,-0.015679,0.999678,
1219,646372094,-0.410675,-0.329338,10.253811,2.364136,-0.538891,-0.949770,0.009668,-0.017664,-0.015595,0.999677,
1220,646388761,-0.412922,-0.296097,10.228579,2.281009,-0.524984,-1.047150,0.009895,-0.017678,-0.015523,0.999675,
1221,646405428,-0.403085,-0.289471,10.221616,1.650335,-0.782570,-1.188250,0.010184,-0.017656,-0.015544,0.999673,
1222,646422095,-0.386521,-0.295249,10.238189,1.150330,-1.034574,-1.255931,0.010470,-0.017598,-0.015637,0.999669,
1223,646438762,-0.388005,-0.301069,10.234299,0.573167,-1.418726,-1.287935,0.010772,-0.017485,-0.015816,0.999665,
1224,646455429,-0.372475,-0.296547,10.235547,0.278673,-1.902435,-1.205449,0.011065,-0.017302,-0.016037,0.999662,
1225,646472096,-0.374053,-0.327147,10.254892,-0.119765,-2.179513,-1.119915,0.011309,-0.017079,-0.016317,0.999658,
1226,646488763,-0.364025,-0.371262,10.234777,-0.200996,-2.488991,-1.041144,0.011573,-0.016812,-0.016609,0.999655,
1227,646505430,-0.362139,-0.389524,10.212543,-0.012768,-2.689282,-0.933301,0.011759,-0.016515,-0.016874,0.999653,
1228,646522097,-0.341732,-0.413269,10.216789,0.471818,-2.660788,-0.947811,0.012018,-0.016223,-0.017068,0.999652,
1229,646538764,-0.311367,-0.440361,10.268010,1.514486,-2.626288,-0.666507,0.012164,-0.015933,-0.017111,0.999654,
1230,646555431,-0.321777,-0.407846,10.274536,2.550058,-2.639517,-0.474027,0.012336,-0.015640,-0.017002,0.999658,
1231,646572098,-0.305265,-0.394252,10.284319,3.370599,-2.466170,-0.258637,0.012493,-0.015372,-0.016773,0.999664,
1232,646588765,-0.288376,-0.352920,10.279265,3.588845,-2.246298,-0.023717,0.012586,-0.015136,-0.016511,0.999671,
1233,646605432,-0.282784,-0.331920,10.245275,3.187584,-1.911834,0.100421,0.012677,-0.014950,-0.016307,0.999676,
1234,646622099,-0.255484,-0.328384,10.240153,2.586159,-1.530026,0.149508,0.012761,-0.014820,-0.016189,0.999679,
1235,646638766,-0.240714,-0.340464,10.230182,2.076095,-1.082815,0.233671,0.012834,-0.014756,-0.016144,0.999680,
1236,646655433,-0.243533,-0.332415,10.249446,1.940860,-0.738196,0.394237,0.012889,-0.014744,-0.016118,0.999679,
1237,646672100,-0.253265,-0.326924,10.248358,1.929834,-0.546242,0.656908,0.012905,-0.014760,-0.016093,0.999679,
1238,646688767,-0.258176,-0.297823,10.213060,1.639232,-0.400480,0.912126,0.012871,-0.014798,-0.016110,0.999679,
1239,646705434,-0.248327,-0.279604,10.183511,0.769028,-0.301052,1.110496,0.012819,-0.014852,-0.016252,0.999677,
1240,646722101,-0.244096,-0.282658,10.237974,-0.325179,-0.273595,1.378431,0.012728,-0.014914,-0.016552,0.999672,
1241,646738768,-0.235164,-0.324850,10.267834,-1.441201,-0.504596,1.447150,0.012605,-0.014944,-0.017016,0.999665,
1242,646755435,-0.235023,-0.390075,10.293603,-1.833088,-0.707717,1.728800,0.012393,-0.014944,-0.017536,0.999659,
1243,646772102,-0.245739,-0.428393,10.276871,-1.250707,-0.667339,1.952949,0.012209,-0.014952,-0.017971,0.999653,
1244,646788769,-0.260592,-0.441350,10.255933,0.115776,-0.267870,2.419088,0.011941,-0.015015,-0.018205,0.999651,
1245,646805436,-0.246866,-0.432712,10.259982,1.632445,0.131259,2.862930,0.011608,-0.015135,-0.018218,0.999653,
1246,646822103,-0.235227,-0.393276,10.291653,2.517594,0.271360,3.159244,0.011257,-0.015276,-0.018100,0.999657,
1247,646838770,-0.260822,-0.379382,10.298151,2.690582,0.241278,3.297564,0.010883,-0.015411,-0.017957,0.999662,
1248,646855437,-0.283170,-0.356125,10.284253,2.590718,0.060055,3.329414,0.010495,-0.015521,-0.017829,0.999667,
1249,646872104,-0.280909,-0.342382,10.267887,2.579717,-0.185602,3.372981,0.010110,-0.015595,-0.017703,0.999672,
1250,646888771,-0.270303,-0.354619,10.265800,2.325691,-0.241553,3.338724,0.009716,-0.015661,-0.017614,0.999676,
1251,646905438,-0.286942,-0.351442,10.213472,2.063468,-0.153523,3.100590,0.009454,-0.015742,-0.017562,0.999678,
1252,646922105,-0.303349,-0.333559,10.193990,1.983044,0.148880,2.888517,0.009138,-0.015864,-0.017524,0.999680,
1253,646938772,-0.302970,-0.315564,10.220151,1.879389,0.376808,2.742806,0.008851,-0.016019,-0.017500,0.999681,
1254,646955439,-0.285962,-0.309237,10.229532,1.707964,0.190757,2.461605,0.008607,-0.016147,-0.017502,0.999681,
1255,646972106,-0.316593,-0.316628,10.248911,1.359234,-0.195476,2.129459,0.008390,-0.016218,-0.017556,0.999680,
1256,646988773,-0.326606,-0.338354,10.276710,1.146316,-0.326869,1.775594,0.008242,-0.016270,-0.017642,0.999679,
1257,647005440,-0.337637,-0.354754,10.325525,1.091850,-0.297030,1.561177,0.008125,-0.016325,-0.017736,0.999678,
1258,647022107,-0.357800,-0.387449,10.327475,1.479063,-0.181761,1.289926,0.008075,-0.016397,-0.017774,0.999676,
1259,647038774,-0.358957,-0.404647,10.234856,1.918359,0.118849,1.082450,0.008010,-0.016510,-0.017749,0.999675,
1260,647055441,-0.353239,-0.387848,10.202052,2.657682,0.598242,0.941542,0.007974,-0.016692,-0.017616,0.999675,
1261,647072108,-0.333366,-0.359401,10.200643,3.266163,0.890714,0.739547,0.008017,-0.016916,-0.017394,0.999675,
1262,647088775,-0.362766,-0.301534,10.211591,3.445120,1.207440,0.630156,0.008025,-0.017185,-0.017147,0.999674,
1263,647105442,-0.399039,-0.272688,10.224350,2.923504,1.413533,0.426227,0.008083,-0.017484,-0.016976,0.999672,
1264,647122109,-0.399806,-0.246520,10.217268,2.073508,1.510515,0.318026,0.008157,-0.017798,-0.016928,0.999666,
1265,647138776,-0.419559,-0.247693,10.262268,1.036437,1.391083,0.176977,0.008272,-0.018096,-0.017031,0.999658,
1266,647155443,-0.439725,-0.258578,10.294167,-0.145570,0.894030,-0.063673,0.008326,-0.018321,-0.017309,0.999649,
1267,647172110,-0.434486,-0.299433,10.295880,-1.267329,0.423192,-0.373408,0.008437,-0.018478,-0.017751,0.999637,
1268,647188777,-0.449132,-0.360278,10.302361,-1.760117,-0.008273,-0.618444,0.008619,-0.018573,-0.018266,0.999625,
1269,647205444,-0.478073,-0.429429,10.282191,-1.360060,-0.137348,-0.612015,0.008797,-0.018649,-0.018722,0.999613,
1270,647222111,-0.476980,-0.459056,10.250919,0.182612,-0.158427,-0.586838,0.008985,-0.018720,-0.018954,0.999606,
1271,647238778,-0.484356,-0.438573,10.199745,1.736688,-0.196065,-0.433008,0.009163,-0.018784,-0.018959,0.999603,
1272,647255445,-0.464371,-0.407833,10.224696,2.788730,-0.357886,-0.203339,0.009302,-0.018824,-0.018811,0.999604,
1273,647272112,-0.476718,-0.377884,10.202106,3.126830,-0.486577,-0.036690,0.009406,-0.018845,-0.018614,0.999606,
1274,647288779,-0.480371,-0.339743,10.182273,3.190452,-0.644684,0.116391,0.009498,-0.018843,-0.018407,0.999609,
1275,647305446,-0.466369,-0.332901,10.220720,3.151188,-0.780304,0.309536,0.009528,-0.018822,-0.018206,0.999613,
1276,647322113,-0.462512,-0.336031,10.227345,3.046086,-0.999305,0.485098,0.009556,-0.018770,-0.018020,0.999617,
1277,647338780,-0.492476,-0.326041,10.273109,2.855579,-1.330682,0.618156,0.009570,-0.018670,-0.017862,0.999622,
1278,647355447,-0.478177,-0.304019,10.284816,2.419434,-1.582391,0.818345,0.009580,-0.018536,-0.017766,0.999626,
1279,647372114,-0.457663,-0.303575,10.290610,1.640423,-1.818374,0.986006,0.009550,-0.018368,-0.017784,0.999629,
1280,647388781,-0.436353,-0.354158,10.300181,1.046618,-2.042510,1.059476,0.009476,-0.018168,-0.017888,0.999631,
1281,647405448,-0.413982,-0.365361,10.239768,0.882210,-2.088908,1.254452,0.009347,-0.017962,-0.018017,0.999634,
1282,647422115,-0.394692,-0.414453,10.217846,1.166389,-1.788279,1.426883,0.009284,-0.017801,-0.018101,0.999636,
1283,647438782,-0.356365,-0.413005,10.207327,1.804677,-1.544868,1.637157,0.009076,-0.017674,-0.018095,0.999640,
1284,647455449,-0.370797,-0.394299,10.206764,2.624783,-1.421940,1.899367,0.008911,-0.017565,-0.017966,0.999646,
1285,647472116,-0.362661,-0.376729,10.213673,3.527682,-1.361558,2.208743,0.008706,-0.017464,-0.017706,0.999654,
1286,647488783,-0.383573,-0.336322,10.228074,3.666042,-1.465866,2.384972,0.008468,-0.017349,-0.017425,0.999663,
1287,647505450,-0.369743,-0.275821,10.233952,3.132248,-1.681026,2.580422,0.008180,-0.017203,-0.017222,0.999671,
1288,647522117,-0.333505,-0.279866,10.269525,2.273876,-2.043753,2.642917,0.007908,-0.017006,-0.017143,0.999678,
1289,647538784,-0.323599,-0.300076,10.268335,1.275288,-2.416161,2.623413,0.007627,-0.016756,-0.017211,0.999684,
1290,647555451,-0.310287,-0.311902,10.273924,0.744350,-2.826233,2.483606,0.007431,-0.016447,-0.017355,0.999688,
1291,647572118,-0.292791,-0.347254,10.249601,0.725653,-3.028766,2.370923,0.007186,-0.016108,-0.017504,0.999692,
1292,647588785,-0.306836,-0.358119,10.251646,1.072935,-2.963198,2.407088,0.006917,-0.015778,-0.017602,0.999698,
1293,647605452,-0.289230,-0.375343,10.213897,1.247114,-2.813658,2.156890,0.006704,-0.015469,-0.017675,0.999703,
1294,647622119,-0.260785,-0.383262,10.201717,1.386947,-2.371864,2.017672,0.006500,-0.015223,-0.017727,0.999707,
1295,647638786,-0.246839,-0.386863,10.213884,1.593808,-1.955107,1.680328,0.006368,-0.015037,-0.017750,0.999710,
1296,647655453,-0.249772,-0.398588,10.221068,2.101784,-1.501737,1.329664,0.006276,-0.014916,-0.017699,0.999714,
1297,647672120,-0.258829,-0.365340,10.235889,2.554668,-1.032358,1.022081,0.006224,-0.014862,-0.017583,0.999717,
1298,647688787,-0.263468,-0.319205,10.251801,2.515468,-0.684320,0.645152,0.006256,-0.014857,-0.017473,0.999719,
1299,647705454,-0.244305,-0.322061,10.320856,1.811695,-0.583176,0.136727,0.006309,-0.014866,-0.017466,0.999718,
1300,647722121,-0.289693,-0.319114,10.367095,0.753916,-0.690595,-0.269625,0.006455,-0.014860,-0.017614,0.999715,
1301,647738788,-0.307453,-0.345419,10.323910,-0.023244,-0.591000,-0.700879,0.006706,-0.014869,-0.017875,0.999708,
1302,647755455,-0.294156,-0.401681,10.311190,-0.078682,-0.404309,-0.839495,0.006919,-0.014903,-0.018146,0.999702,
1303,647772122,-0.269869,-0.422233,10.292264,0.610933,-0.388378,-1.038646,0.007174,-0.014939,-0.018316,0.999696,
1304,647788789,-0.310357,-0.425106,10.284166,1.578850,-0.301999,-0.911082,0.007368,-0.014986,-0.018345,0.999693,
1305,647805456,-0.294008,-0.383772,10.198025,2.448350,-0.240951,-0.853223,0.007602,-0.015042,-0.018248,0.999693,
1306,647822123,-0.293888,-0.384014,10.201564,2.910826,-0.164549,-0.849228,0.007821,-0.015108,-0.018083,0.999693,
1307,647838790,-0.303343,-0.372950,10.169582,2.853248,-0.200996,-0.765589,0.008035,-0.015169,-0.017926,0.999693,
1308,647855457,-0.318469,-0.350008,10.169108,2.842158,-0.098865,-0.657235,0.008268,-0.015246,-0.017771,0.999693,
1309,647872124,-0.314742,-0.332909,10.210632,2.946004,-0.206963,-0.394705,0.008439,-0.015308,-0.017600,0.999694,
1310,647888791,-0.298950,-0.325190,10.240754,3.006336,-0.435160,-0.230245,0.008543,-0.015335,-0.017420,0.999695,
1311,647905458,-0.322262,-0.287952,10.309607,2.566655,-0.773158,-0.203544,0.008687,-0.015315,-0.017305,0.999696,
1312,647922125,-0.337308,-0.273364,10.298424,1.460801,-1.117905,-0.000589,0.008805,-0.015248,-0.017350,0.999696,
1313,647938792,-0.330931,-0.321638,10.306560,0.468655,-1.495628,-0.034026,0.008916,-0.015126,-0.017540,0.999693,
1314,647955459,-0.340592,-0.380917,10.316411,-0.055375,-1.621181,-0.020567,0.008997,-0.014986,-0.017806,0.999690,
1315,647972126,-0.303702,-0.419458,10.265443,0.448779,-1.504285,0.115276,0.009065,-0.014863,-0.017999,0.999688,
1316,647988793,-0.297965,-0.423688,10.225640,1.451363,-1.132325,0.467259,0.009128,-0.014794,-0.018044,0.999687,
1317,648005460,-0.312916,-0.412875,10.156106,2.347641,-0.479367,0.770270,0.009141,-0.014820,-0.017958,0.999688,
1318,648022127,-0.313962,-0.367253,10.172281,2.772619,-0.056937,1.065379,0.009039,-0.014906,-0.017809,0.999691,
1319,648038794,-0.306655,-0.360098,10.216398,2.677327,0.061323,1.427633,0.008947,-0.015011,-0.017673,0.999692,
1320,648055461,-0.308227,-0.316420,10.265199,2.498205,-0.035525,1.641563,0.008842,-0.015104,-0.017562,0.999694,
1321,648072128,-0.357744,-0.309019,10.252896,1.757242,-0.204940,1.914927,0.008641,-0.015172,-0.017559,0.999695,
1322,648088795,-0.390472,-0.295733,10.258814,1.176654,-0.438131,2.058602,0.008370,-0.015207,-0.017641,0.999695,
1323,648105462,-0.386617,-0.298262,10.278423,0.448523,-0.790805,2.285863,0.008093,-0.015193,-0.017829,0.999694,
1324,648122129,-0.349412,-0.336137,10.275185,0.090073,-1.131697,2.505454,0.007831,-0.015130,-0.018068,0.999693,
1325,648138796,-0.339533,-0.382107,10.261407,0.045431,-1.422632,2.589873,0.007533,-0.015026,-0.018313,0.999692,
1326,648155463,-0.360182,-0.421857,10.240090,0.681663,-1.300229,2.716451,0.007220,-0.014939,-0.018466,0.999693,
1327,648172130,-0.351285,-0.432646,10.192158,1.731207,-0.960745,2.890157,0.006875,-0.014900,-0.018466,0.999696,
1328,648188797,-0.318533,-0.416600,10.169420,2.916050,-0.573916,3.001469,0.006554,-0.014918,-0.018292,0.999701,
1329,648205464,-0.322179,-0.361545,10.213756,3.554332,-0.355568,3.215886,0.006215,-0.014967,-0.018025,0.999707,
1330,648222131,-0.312419,-0.300887,10.249647,3.400490,-0.394000,3.244355,0.005845,-0.015011,-0.017780,0.999713,
1331,648238798,-0.320842,-0.302720,10.272355,2.623554,-0.422277,3.138625,0.005439,-0.015049,-0.017650,0.999718,
1332,648255465,-0.333461,-0.308311,10.262767,1.822798,-0.471171,2.996641,0.005121,-0.015083,-0.017635,0.999719,
1333,648272132,-0.312091,-0.325567,10.294461,1.380569,-0.639895,2.693195,0.004839,-0.015091,-0.017685,0.999719,
1334,648288799,-0.301532,-0.337439,10.260939,1.320111,-0.741744,2.331454,0.004630,-0.015084,-0.017745,0.999719,
1335,648305466,-0.318076,-0.335971,10.241295,1.362756,-0.855874,1.956714,0.004432,-0.015058,-0.017800,0.999720,
1336,648322133,-0.298912,-0.340370,10.249524,1.524295,-1.057011,1.557348,0.004305,-0.015003,-0.017832,0.999720,
1337,648338800,-0.299125,-0.331419,10.240528,1.673233,-1.256277,1.038461,0.004223,-0.014916,-0.017844,0.999722,
1338,648355467,-0.319044,-0.341634,10.196020,1.835284,-1.178607,0.540204,0.004227,-0.014840,-0.017834,0.999723,
1339,648372134,-0.292509,-0.366304,10.224207,1.980995,-1.389066,0.089254,0.004233,-0.014730,-0.017804,0.999725,
1340,648388801,-0.291016,-0.359881,10.243373,1.993340,-1.587078,-0.367965,0.004394,-0.014593,-0.017772,0.999727,
1341,648405468,-0.300957,-0.374590,10.295749,1.900430,-1.872608,-0.842261,0.004606,-0.014412,-0.017756,0.999729,
1342,648422135,-0.308210,-0.370657,10.304160,2.078772,-2.191077,-1.192578,0.004888,-0.014184,-0.017714,0.999732,
1343,648438802,-0.304545,-0.372222,10.315490,2.304419,-2.199849,-1.493925,0.005186,-0.013953,-0.017640,0.999735,
1344,648455469,-0.297294,-0.379946,10.292775,2.531975,-2.067137,-1.591355,0.005527,-0.013742,-0.017533,0.999738,
1345,648472136,-0.295640,-0.369850,10.229418,2.579397,-1.615086,-1.787241,0.005930,-0.013597,-0.017419,0.999740,
1346,648488803,-0.289783,-0.347488,10.202406,2.588195,-1.279073,-1.822625,0.006279,-0.013499,-0.017304,0.999741,
1347,648505470,-0.271789,-0.352203,10.231925,2.874481,-0.761325,-1.700030,0.006583,-0.013476,-0.017147,0.999742,
1348,648522137,-0.299209,-0.319494,10.239628,3.200915,-0.433559,-1.552181,0.006911,-0.013502,-0.016941,0.999743,
1349,648538804,-0.317541,-0.293791,10.229150,3.280007,-0.125553,-1.258288,0.007200,-0.013573,-0.016723,0.999743,
1350,648555471,-0.318515,-0.263794,10.250741,2.783825,0.206701,-1.085697,0.007482,-0.013694,-0.016576,0.999742,
1351,648572138,-0.305846,-0.259635,10.244592,1.519966,0.280171,-0.933058,0.007690,-0.013826,-0.016613,0.999738,
1352,648588805,-0.331694,-0.268808,10.279592,0.129555,0.112011,-0.868027,0.007925,-0.013936,-0.016852,0.999731,
1353,648605472,-0.333201,-0.292374,10.257736,-0.665751,-0.124567,-0.657478,0.008119,-0.014013,-0.017206,0.999722,
1354,648622139,-0.316213,-0.331488,10.244267,-0.682130,-0.441089,-0.359589,0.008270,-0.014045,-0.017563,0.999714,
1355,648638806,-0.313212,-0.356285,10.242577,-0.147555,-0.945070,0.074475,0.008371,-0.014005,-0.017841,0.999709,
1356,648655473,-0.308494,-0.365268,10.232920,0.418031,-1.483449,0.482831,0.008436,-0.013886,-0.018037,0.999707,
1357,648672140,-0.283952,-0.403146,10.239851,0.970753,-1.925588,0.870287,0.008403,-0.013704,-0.018152,0.999707,
1358,648688807,-0.285419,-0.402998,10.240491,1.765874,-2.309152,1.127887,0.008334,-0.013465,-0.018152,0.999711,
1359,648705474,-0.277271,-0.394047,10.223654,2.867207,-2.588714,1.590683,0.008197,-0.013185,-0.017991,0.999719,
1360,648722141,-0.258323,-0.375127,10.228987,3.720238,-2.573462,2.025984,0.008023,-0.012908,-0.017706,0.999729,
1361,648738808,-0.239757,-0.345887,10.290933,4.219904,-2.614839,2.129459,0.007777,-0.012624,-0.017347,0.999741,
1362,648755475,-0.242738,-0.321359,10.309498,4.151402,-2.401690,2.261569,0.007541,-0.012371,-0.016998,0.999752,
1363,648772142,-0.251295,-0.281234,10.279052,3.848276,-2.215524,2.247534,0.007296,-0.012146,-0.016694,0.999762,
1364,648788809,-0.233288,-0.274240,10.272225,3.189953,-1.861877,2.260955,0.007071,-0.011974,-0.016484,0.999769,
1365,648805476,-0.235959,-0.266166,10.221230,2.336589,-1.330439,2.264758,0.006880,-0.011880,-0.016397,0.999773,
1366,648822143,-0.225762,-0.241938,10.222030,1.353266,-1.086760,2.225468,0.006646,-0.011821,-0.016453,0.999774,
1367,648838810,-0.243517,-0.256096,10.245084,0.391894,-0.744190,2.261031,0.006463,-0.011815,-0.016649,0.999772,
1368,648855477,-0.245828,-0.290679,10.287153,-0.377557,-0.556333,2.226006,0.006229,-0.011835,-0.016957,0.999768,
1369,648872144,-0.270128,-0.324135,10.263606,-0.903411,-0.280113,2.215710,0.006017,-0.011897,-0.017340,0.999762,
1370,648888811,-0.270083,-0.369257,10.273062,-1.214170,-0.179942,2.012934,0.005828,-0.011972,-0.017770,0.999755,
1371,648905478,-0.275745,-0.412501,10.268086,-1.039978,-0.067643,1.842764,0.005655,-0.012064,-0.018174,0.999747,
1372,648922145,-0.294504,-0.437284,10.227852,-0.540927,-0.029557,1.686295,0.005503,-0.012159,-0.018506,0.999741,
1373,648938812,-0.270429,-0.443115,10.204526,0.350580,0.073925,1.462952,0.005418,-0.012270,-0.018708,0.999736,
1374,648955479,-0.278934,-0.435083,10.164696,1.378149,-0.104116,1.250265,0.005330,-0.012352,-0.018762,0.999735,
1375,648972146,-0.277463,-0.432278,10.167255,2.516954,-0.294764,1.086139,0.005275,-0.012405,-0.018650,0.999736,
1376,648988813,-0.275125,-0.408652,10.206651,3.346985,-0.661807,0.851437,0.005254,-0.012404,-0.018419,0.999741,
1377,649005480,-0.263794,-0.374880,10.242607,3.565487,-1.211237,0.682303,0.005302,-0.012323,-0.018156,0.999746,
1378,649022147,-0.262032,-0.359857,10.275023,3.300983,-1.721365,0.464928,0.005371,-0.012167,-0.017932,0.999752,
1379,649038814,-0.280516,-0.325144,10.252727,2.605215,-2.228010,0.201975,0.005465,-0.011938,-0.017811,0.999756,
1380,649055481,-0.233103,-0.332608,10.277629,1.847041,-2.567571,0.074168,0.005556,-0.011658,-0.017800,0.999759,
1381,649072148,-0.195352,-0.383292,10.255598,1.144036,-2.717046,-0.330890,0.005648,-0.011356,-0.017893,0.999761,
1382,649088815,-0.177963,-0.425590,10.251240,1.252083,-2.679588,-0.561187,0.005805,-0.011059,-0.017971,0.999762,
1383,649105482,-0.158798,-0.458296,10.236525,2.098045,-2.269823,-0.773708,0.006025,-0.010821,-0.017925,0.999764,
1384,649122149,-0.147059,-0.435567,10.236388,3.289523,-1.809205,-0.853249,0.006257,-0.010648,-0.017705,0.999768,
1385,649138816,-0.125982,-0.410024,10.240732,4.157242,-1.092983,-0.858487,0.006481,-0.010579,-0.017359,0.999774,
1386,649155483,-0.134351,-0.366507,10.239770,4.280132,-0.495734,-1.022075,0.006739,-0.010596,-0.016995,0.999778,
1387,649172150,-0.143351,-0.329821,10.289431,3.859930,0.053050,-0.984027,0.006987,-0.010693,-0.016691,0.999780,
1388,649188817,-0.172412,-0.313830,10.287593,3.251346,0.585615,-1.143018,0.007225,-0.010867,-0.016475,0.999780,
1389,649205484,-0.184348,-0.302467,10.283314,2.829006,1.018316,-1.123412,0.007517,-0.011106,-0.016321,0.999778,
1390,649222151,-0.210778,-0.293497,10.265338,2.065158,1.202407,-1.108390,0.007787,-0.011372,-0.016277,0.999774,
1391,649238818,-0.222141,-0.274218,10.260398,0.989438,1.076841,-0.995847,0.008060,-0.011622,-0.016389,0.999767,
1392,649255485,-0.242401,-0.314974,10.281394,0.341244,0.808394,-0.841953,0.008351,-0.011834,-0.016595,0.999759,
1393,649272152,-0.242940,-0.335834,10.240663,0.231315,0.530702,-0.627908,0.008529,-0.012005,-0.016818,0.999751,
