sep=,
DeviceTag:,scapula
FirmwareVersion:,2.4.0
AppVersion:,2022.0.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-06-22_09:57:16_012 CEST
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
516,183729508,0.007965,-0.602260,10.224221,2.702159,-1.428472,0.520495,0.032644,-0.000465,0.029228,-0.999040,
517,183746175,0.021399,-0.634632,10.247766,2.780317,-1.084519,0.562167,0.032823,-0.000524,0.029077,-0.999039,
518,183762842,0.058490,-0.618577,10.308097,2.741756,-0.824934,0.630770,0.032892,-0.000542,0.028933,-0.999041,
519,183779509,0.026628,-0.614936,10.275132,2.453203,-0.456226,0.598434,0.032886,-0.000506,0.028832,-0.999044,
520,183796176,0.001858,-0.613797,10.271629,1.970212,0.030306,0.534697,0.032936,-0.000407,0.028804,-0.999043,
521,183812843,-0.012115,-0.617235,10.290899,1.512744,0.473816,0.468207,0.033019,-0.000242,0.028845,-0.999040,
522,183829510,-0.038682,-0.609282,10.299428,1.308072,0.986672,0.395915,0.032933,-0.000003,0.028918,-0.999040,
523,183846177,-0.048781,-0.626614,10.265943,1.308277,1.269679,0.572668,0.033143,0.000273,0.028993,-0.999031,
524,183862844,-0.070385,-0.608843,10.254129,1.408116,1.527215,0.582196,0.033136,0.000588,0.029053,-0.999030,
525,183879511,-0.085091,-0.591577,10.221796,1.497158,1.906219,0.711233,0.033305,0.000959,0.029103,-0.999022,
526,183896178,-0.116212,-0.597675,10.156020,1.531953,2.390568,0.748935,0.033273,0.001405,0.029150,-0.999021,
527,183912845,-0.133983,-0.592143,10.151853,1.745755,2.929754,0.879636,0.032943,0.001932,0.029165,-0.999031,
528,183929512,-0.166287,-0.599969,10.165624,2.342083,3.043730,1.099765,0.032804,0.002475,0.029095,-0.999036,
529,183946179,-0.162249,-0.580014,10.180963,2.955686,2.981158,1.171019,0.032900,0.003018,0.028939,-0.999036,
530,183962846,-0.170745,-0.535905,10.213323,3.092996,2.640791,1.239648,0.033070,0.003506,0.028760,-0.999034,
531,183979513,-0.170772,-0.535913,10.272340,2.689507,1.883782,1.318792,0.033046,0.003888,0.028635,-0.999037,
532,183996180,-0.202943,-0.532323,10.284356,1.945150,0.914777,1.152424,0.033236,0.004119,0.028615,-0.999031,
533,184012847,-0.204935,-0.528308,10.298117,1.074651,-0.112350,1.057785,0.033512,0.004198,0.028718,-0.999018,
534,184029514,-0.189209,-0.526004,10.301763,0.442645,-1.340402,0.899729,0.033660,0.004089,0.028904,-0.999008,
535,184046181,-0.175024,-0.548368,10.290361,0.183022,-2.392636,0.737101,0.033676,0.003829,0.029123,-0.999003,
536,184062848,-0.151202,-0.561445,10.258336,0.246465,-3.026960,0.733465,0.033790,0.003478,0.029330,-0.998994,
537,184079515,-0.146031,-0.558692,10.232257,0.479451,-3.204981,0.637942,0.033900,0.003106,0.029504,-0.998986,
538,184096182,-0.098389,-0.570853,10.209395,1.367212,-2.940914,0.547977,0.034008,0.002773,0.029549,-0.998982,
539,184112849,-0.072578,-0.578669,10.188054,2.295532,-2.499313,0.712180,0.034078,0.002510,0.029461,-0.998983,
540,184129516,-0.113110,-0.565750,10.187078,3.165813,-1.973126,0.701385,0.034004,0.002326,0.029248,-0.998993,
541,184146183,-0.110211,-0.537435,10.194543,3.746862,-1.449346,0.700757,0.034158,0.002222,0.028955,-0.998996,
542,184162850,-0.089414,-0.529704,10.229895,3.941852,-1.221149,0.698593,0.034119,0.002152,0.028632,-0.999007,
543,184179517,-0.079823,-0.518151,10.260635,3.663289,-1.298462,0.657958,0.033892,0.002070,0.028348,-0.999023,
544,184196184,-0.070104,-0.524901,10.280019,3.210174,-1.375581,0.621383,0.033890,0.001974,0.028132,-0.999029,
545,184212851,-0.038573,-0.506205,10.289764,2.549309,-1.278868,0.654968,0.033870,0.001887,0.028012,-0.999033,
546,184229518,-0.011440,-0.489839,10.262622,2.003867,-1.124244,0.663695,0.034072,0.001822,0.027974,-0.999027,
547,184246185,-0.004524,-0.461805,10.255169,1.367059,-0.919496,0.754915,0.034009,0.001785,0.028028,-0.999028,
548,184262852,0.008770,-0.458644,10.237506,0.569633,-0.924990,0.781591,0.033964,0.001742,0.028197,-0.999025,
549,184279519,0.003153,-0.494711,10.196067,-0.216466,-0.897213,0.809099,0.033897,0.001701,0.028480,-0.999019,
550,184296186,-0.017711,-0.520577,10.188867,-0.796593,-0.604076,0.710106,0.033955,0.001695,0.028849,-0.999007,
551,184312853,-0.029001,-0.545585,10.192571,-1.206832,-0.344542,0.555674,0.033955,0.001723,0.029279,-0.998994,
552,184329520,-0.017760,-0.544258,10.259425,-1.321129,-0.387059,0.593293,0.033982,0.001748,0.029726,-0.998980,
553,184346187,-0.008512,-0.559911,10.286505,-1.481029,-0.812140,0.477113,0.034149,0.001708,0.030195,-0.998960,
554,184362854,0.006214,-0.587368,10.289098,-1.741433,-1.237708,0.488530,0.034055,0.001606,0.030698,-0.998948,
555,184379521,-0.028363,-0.623591,10.251468,-1.821934,-1.302777,0.459127,0.034348,0.001491,0.031215,-0.998922,
556,184396188,-0.057285,-0.652767,10.261333,-1.935116,-1.259133,0.293541,0.034343,0.001383,0.031747,-0.998906,
557,184412855,-0.075136,-0.681134,10.248867,-1.592854,-0.979378,0.118606,0.034195,0.001315,0.032229,-0.998896,
558,184429522,-0.072541,-0.700363,10.246359,-1.093496,-0.889580,-0.067477,0.034209,0.001265,0.032641,-0.998882,
559,184446189,-0.083288,-0.704585,10.282661,-0.446442,-0.908969,-0.143149,0.034147,0.001215,0.032959,-0.998874,
560,184462856,-0.088855,-0.709601,10.275176,0.177426,-0.980505,-0.239927,0.033860,0.001162,0.033185,-0.998876,
561,184479523,-0.123447,-0.701404,10.258173,0.852372,-1.045075,-0.334323,0.033682,0.001098,0.033313,-0.998878,
562,184496190,-0.129504,-0.716823,10.205695,1.203086,-1.015198,-0.295609,0.033544,0.001038,0.033389,-0.998880,
563,184512857,-0.103328,-0.717143,10.170091,1.309776,-1.105380,-0.315472,0.033580,0.000961,0.033451,-0.998877,
564,184529524,-0.119991,-0.711627,10.155226,1.466244,-1.077475,-0.386688,0.033561,0.000892,0.033490,-0.998876,
565,184546191,-0.113067,-0.703720,10.168140,1.325938,-1.071021,-0.467483,0.033470,0.000825,0.033549,-0.998877,
566,184562858,-0.096160,-0.692309,10.203059,1.182493,-1.022433,-0.577246,0.033258,0.000765,0.033629,-0.998882,
567,184579525,-0.079033,-0.701103,10.205737,0.807421,-1.041143,-0.681195,0.032939,0.000704,0.033764,-0.998888,
568,184596192,-0.074040,-0.714656,10.194750,0.548169,-1.296758,-0.651754,0.032720,0.000602,0.033935,-0.998889,
569,184612859,-0.080542,-0.708182,10.191854,0.364629,-1.642209,-0.723610,0.032597,0.000445,0.034131,-0.998886,
570,184629526,-0.080636,-0.733359,10.223424,0.130554,-1.941711,-0.627152,0.032043,0.000258,0.034360,-0.998897,
571,184646193,-0.055719,-0.744509,10.243061,-0.046615,-2.449061,-0.608891,0.031965,-0.000016,0.034613,-0.998890,
572,184662860,-0.055528,-0.763095,10.237123,-0.264490,-2.832688,-0.467995,0.031883,-0.000346,0.034895,-0.998883,
573,184679527,-0.039930,-0.801295,10.268055,-0.354697,-3.064598,-0.398316,0.031931,-0.000716,0.035189,-0.998871,
574,184696194,0.000995,-0.806052,10.260890,-0.143662,-3.052240,-0.246279,0.031540,-0.001071,0.035451,-0.998874,
575,184712861,0.044674,-0.815161,10.227385,0.243442,-2.858352,-0.203186,0.031293,-0.001397,0.035660,-0.998874,
576,184729528,0.086544,-0.829202,10.204064,0.454299,-2.355357,-0.112465,0.031106,-0.001649,0.035840,-0.998873,
577,184746195,0.079699,-0.829847,10.171694,0.489324,-1.803134,-0.051097,0.030757,-0.001821,0.036016,-0.998877,
578,184762862,0.063299,-0.814040,10.190928,0.545454,-1.440420,0.023096,0.030591,-0.001942,0.036186,-0.998876,
579,184779529,0.084920,-0.817590,10.253318,0.725256,-1.312907,-0.002075,0.030524,-0.002047,0.036331,-0.998872,
580,184796196,0.097403,-0.817773,10.305471,1.006092,-1.616238,0.031849,0.030357,-0.002190,0.036434,-0.998873,
581,184812863,0.098710,-0.806826,10.349773,1.459649,-1.859777,0.076076,0.030239,-0.002366,0.036471,-0.998875,
582,184829530,0.085394,-0.808622,10.283957,1.840445,-2.026579,0.295013,0.029967,-0.002560,0.036451,-0.998883,
583,184846197,0.095524,-0.783130,10.250824,2.270573,-2.070249,0.578175,0.029742,-0.002755,0.036370,-0.998893,
584,184862864,0.121557,-0.781710,10.221900,2.542028,-2.161930,0.888998,0.029657,-0.002965,0.036248,-0.998899,
585,184879531,0.158193,-0.770285,10.199647,2.972194,-2.131041,1.136301,0.029895,-0.003172,0.036065,-0.998898,
586,184896198,0.161388,-0.730286,10.175999,3.538491,-1.912936,1.526165,0.030137,-0.003344,0.035800,-0.998899,
587,184912865,0.149443,-0.696408,10.148436,3.904867,-1.239770,1.821697,0.030592,-0.003417,0.035486,-0.998897,
588,184929532,0.137793,-0.656304,10.110665,4.163608,-0.561097,2.188906,0.031315,-0.003393,0.035137,-0.998887,
589,184946199,0.170367,-0.657764,10.184105,4.165898,-0.216017,2.541567,0.031294,-0.003301,0.034789,-0.998900,
590,184962866,0.174339,-0.675376,10.220360,4.067387,-0.197781,2.802759,0.031644,-0.003214,0.034455,-0.998901,
591,184979533,0.135470,-0.631632,10.245060,3.516323,-0.295289,2.923056,0.031836,-0.003138,0.034201,-0.998903,
592,184996200,0.112231,-0.615792,10.280039,2.527237,-0.304753,2.988689,0.032164,-0.003073,0.034090,-0.998897,
593,185012867,0.092458,-0.615030,10.308743,1.479716,-0.525995,2.923081,0.032661,-0.003048,0.034131,-0.998879,
594,185029534,0.087741,-0.643527,10.370111,0.433117,-0.981235,2.933660,0.032967,-0.003088,0.034322,-0.998863,
595,185046201,0.067572,-0.667215,10.387757,-0.239620,-1.537210,2.882766,0.033103,-0.003212,0.034606,-0.998848,
596,185062868,0.052242,-0.689502,10.326020,-0.730141,-1.542960,2.908687,0.033435,-0.003346,0.034962,-0.998824,
597,185079535,0.090262,-0.704930,10.246050,-0.810066,-1.280686,2.835883,0.033899,-0.003441,0.035332,-0.998795,
598,185096202,0.128102,-0.699419,10.181256,-0.744805,-0.826868,2.858640,0.034480,-0.003475,0.035693,-0.998762,
599,185112869,0.175597,-0.704727,10.141971,-0.438003,-0.364571,2.866516,0.034916,-0.003435,0.036013,-0.998736,
600,185129536,0.157559,-0.711291,10.074268,0.132232,0.346111,2.956224,0.035419,-0.003287,0.036255,-0.998710,
601,185146203,0.111457,-0.696893,10.094091,0.693131,1.156388,3.015524,0.035871,-0.003021,0.036418,-0.998688,
602,185162870,0.077673,-0.703536,10.147079,1.341542,1.930058,2.979832,0.036268,-0.002636,0.036492,-0.998673,
603,185179537,0.031204,-0.721429,10.235710,1.643599,2.143354,2.806954,0.036474,-0.002219,0.036521,-0.998665,
604,185196204,-0.026633,-0.714496,10.299338,1.426659,1.831302,2.559381,0.036603,-0.001843,0.036582,-0.998659,
605,185212871,-0.085768,-0.719767,10.415245,1.015153,1.390545,2.058614,0.036804,-0.001544,0.036699,-0.998648,
606,185229538,-0.127120,-0.740036,10.480556,0.726780,0.569966,1.690060,0.036863,-0.001363,0.036854,-0.998640,
607,185246205,-0.152567,-0.749929,10.435188,0.796036,0.095875,1.364485,0.037000,-0.001255,0.036996,-0.998630,
608,185262872,-0.172771,-0.757510,10.313242,1.225420,-0.135248,1.198847,0.037071,-0.001180,0.037074,-0.998624,
609,185279539,-0.128598,-0.754511,10.203060,1.784763,-0.180736,1.132164,0.037085,-0.001107,0.037071,-0.998624,
610,185296206,-0.090751,-0.754486,10.086954,2.298221,0.009432,1.014141,0.036953,-0.001001,0.036994,-0.998632,
611,185312873,-0.043710,-0.737535,9.972897,2.053453,0.257222,0.943079,0.036997,-0.000867,0.036953,-0.998632,
612,185329540,-0.001088,-0.739371,9.971825,1.690214,0.387322,0.648174,0.036963,-0.000717,0.036966,-0.998633,
613,185346207,0.015802,-0.776217,10.062515,1.144638,0.164939,0.194599,0.036917,-0.000605,0.037057,-0.998631,
614,185362874,-0.005684,-0.779599,10.181891,0.872349,-0.257344,0.124100,0.036878,-0.000555,0.037186,-0.998628,
615,185379541,-0.051053,-0.772733,10.239559,0.758040,-0.829134,-0.039508,0.036710,-0.000586,0.037329,-0.998629,
616,185396208,-0.072201,-0.771569,10.280760,0.675132,-1.640942,-0.153945,0.036688,-0.000743,0.037479,-0.998624,
617,185412875,-0.061066,-0.794588,10.346200,0.530228,-2.870851,-0.328265,0.036521,-0.001077,0.037643,-0.998623,
618,185429542,-0.075195,-0.838564,10.392805,0.644499,-4.047255,-0.582177,0.036494,-0.001585,0.037785,-0.998618,
619,185446209,-0.062926,-0.851364,10.355556,1.071962,-4.978495,-0.795454,0.036277,-0.002226,0.037859,-0.998622,
620,185462876,-0.023948,-0.814848,10.267617,2.007056,-5.457952,-0.876620,0.035827,-0.002925,0.037794,-0.998639,
621,185479543,0.033953,-0.786938,10.200407,3.123463,-5.390296,-0.735097,0.035683,-0.003614,0.037569,-0.998650,
622,185496210,0.063092,-0.754151,10.185169,4.091136,-4.820682,-0.482799,0.035737,-0.004219,0.037205,-0.998660,
623,185512877,0.102028,-0.719589,10.092464,4.751803,-3.990049,-0.160758,0.035532,-0.004690,0.036751,-0.998682,
624,185529544,0.114751,-0.666702,10.076271,5.074279,-3.042661,0.152440,0.035559,-0.005023,0.036255,-0.998697,
625,185546211,0.115561,-0.623536,10.094534,4.939468,-2.233633,0.497623,0.035713,-0.005242,0.035782,-0.998708,
626,185562878,0.120983,-0.601866,10.153107,4.438944,-1.511803,0.887691,0.035698,-0.005349,0.035386,-0.998722,
627,185579545,0.107473,-0.607085,10.210491,3.558661,-1.024688,1.070054,0.035749,-0.005391,0.035121,-0.998729,
628,185596212,0.119415,-0.613772,10.272385,2.158658,-0.792188,1.205122,0.035844,-0.005404,0.035062,-0.998728,
629,185612879,0.087183,-0.631648,10.342937,0.561347,-0.719781,1.201511,0.035911,-0.005419,0.035233,-0.998719,
630,185629546,0.080147,-0.645641,10.381663,-0.762759,-0.926181,1.192649,0.036128,-0.005469,0.035596,-0.998698,
631,185646213,0.095756,-0.664101,10.372966,-1.950676,-1.189543,1.329626,0.036286,-0.005564,0.036131,-0.998673,
632,185662880,0.130611,-0.713487,10.311343,-2.565829,-1.403461,1.465315,0.036490,-0.005691,0.036754,-0.998642,
633,185679547,0.157625,-0.738303,10.249008,-3.015793,-1.380256,1.606153,0.036794,-0.005820,0.037442,-0.998604,
634,185696214,0.159720,-0.788743,10.217319,-2.769463,-1.497011,1.729197,0.036995,-0.005960,0.038094,-0.998572,
635,185712881,0.168158,-0.786880,10.165447,-2.227985,-1.442072,1.839062,0.037083,-0.006088,0.038668,-0.998545,
636,185729548,0.220597,-0.799722,10.175284,-1.130442,-1.427268,2.081998,0.037293,-0.006207,0.039082,-0.998521,
637,185746215,0.226226,-0.822189,10.171268,0.081813,-1.306427,2.304752,0.037512,-0.006302,0.039321,-0.998503,
638,185762882,0.250807,-0.832738,10.152710,1.068094,-0.806480,2.414593,0.037870,-0.006319,0.039420,-0.998485,
639,185779549,0.260637,-0.839503,10.147287,2.133160,-0.110327,2.464294,0.038225,-0.006232,0.039367,-0.998474,
640,185796216,0.242962,-0.846151,10.176824,3.293351,0.564318,2.408573,0.038477,-0.006036,0.039151,-0.998474,
641,185812883,0.226001,-0.831022,10.265093,4.217586,0.832086,2.348601,0.038699,-0.005797,0.038801,-0.998481,
642,185829550,0.214733,-0.811072,10.345790,4.566597,0.818883,2.193465,0.039025,-0.005564,0.038400,-0.998485,
643,185846217,0.167562,-0.763538,10.388192,4.224502,0.635586,1.960454,0.039112,-0.005354,0.038048,-0.998496,
644,185862884,0.115955,-0.741388,10.379714,3.071302,0.419184,1.784315,0.039275,-0.005189,0.037861,-0.998498,
645,185879551,0.086054,-0.759734,10.318884,1.538344,0.128621,1.519185,0.039406,-0.005070,0.037896,-0.998492,
646,185896218,0.057239,-0.749277,10.299333,0.342192,-0.101234,1.326309,0.039471,-0.004992,0.038104,-0.998482,
647,185912885,0.051389,-0.750295,10.226216,-0.427886,-0.486718,1.204328,0.039366,-0.004975,0.038420,-0.998474,
648,185929552,0.025990,-0.749398,10.188716,-0.961078,-0.464935,1.299659,0.039489,-0.004963,0.038813,-0.998454,
649,185946219,0.030156,-0.748968,10.133053,-1.283324,-0.503264,1.334940,0.039602,-0.004958,0.039254,-0.998432,
650,185962886,0.031665,-0.777985,10.098679,-1.431417,-0.307071,1.446074,0.039783,-0.004924,0.039717,-0.998407,
651,185979553,0.017609,-0.818744,10.119669,-1.292801,0.098474,1.498605,0.039796,-0.004826,0.040162,-0.998389,
652,185996220,0.037367,-0.817130,10.092619,-1.178415,0.438329,1.383669,0.039957,-0.004683,0.040593,-0.998366,
653,186012887,0.044263,-0.816188,10.158242,-0.862725,0.616158,1.325015,0.040046,-0.004510,0.040979,-0.998347,
654,186029554,0.040104,-0.855248,10.195230,-0.468251,0.449778,1.297482,0.040250,-0.004360,0.041308,-0.998326,
655,186046221,0.010507,-0.880350,10.277412,0.060427,0.123575,1.212960,0.040415,-0.004258,0.041556,-0.998310,
656,186062888,-0.006995,-0.888463,10.323219,0.890163,-0.269330,1.144279,0.040486,-0.004205,0.041682,-0.998302,
657,186079555,-0.023409,-0.880553,10.345868,1.700818,-0.754422,1.093169,0.040467,-0.004215,0.041688,-0.998302,
658,186096222,-0.024695,-0.862045,10.354348,2.180544,-0.964971,1.100546,0.040617,-0.004255,0.041624,-0.998299,
659,186112889,-0.022959,-0.866771,10.302293,2.451603,-0.841825,1.066314,0.040682,-0.004275,0.041520,-0.998300,
660,186129556,-0.010830,-0.882911,10.249873,2.579858,-0.653700,0.966668,0.040770,-0.004271,0.041398,-0.998302,
661,186146223,-0.005177,-0.886427,10.199678,2.636027,-0.460414,1.013040,0.040609,-0.004229,0.041270,-0.998314,
662,186162890,0.007251,-0.873152,10.169286,2.762656,-0.364328,0.870377,0.040617,-0.004179,0.041124,-0.998320,
663,186179557,-0.006971,-0.834323,10.152932,2.813228,-0.231949,0.921744,0.040657,-0.004110,0.040971,-0.998325,
664,186196224,-0.009772,-0.780020,10.096931,2.437944,-0.183105,0.893397,0.040706,-0.004037,0.040873,-0.998327,
665,186212891,-0.021238,-0.775287,10.080069,1.736547,-0.294252,1.029701,0.040823,-0.003984,0.040877,-0.998322,
666,186229558,-0.013003,-0.783467,10.138490,0.745362,-0.620865,0.889702,0.040870,-0.003983,0.041022,-0.998314,
667,186246225,0.014450,-0.826816,10.228120,-0.080117,-1.252628,0.858455,0.040798,-0.004078,0.041283,-0.998306,
668,186262892,0.014144,-0.867702,10.246608,-0.546934,-1.796347,0.787110,0.040827,-0.004257,0.041608,-0.998291,
669,186279559,0.024741,-0.882538,10.306360,-0.554438,-1.989979,0.882005,0.040916,-0.004465,0.041934,-0.998273,
670,186296226,0.015826,-0.885318,10.317477,-0.445226,-1.994025,0.848325,0.040921,-0.004671,0.042243,-0.998259,
671,186312893,0.055148,-0.925644,10.308999,-0.380489,-1.779302,0.791349,0.040985,-0.004846,0.042546,-0.998242,
672,186329560,0.082423,-0.957589,10.293664,-0.244396,-1.585734,0.835045,0.041038,-0.004991,0.042829,-0.998227,
673,186346227,0.081608,-0.978490,10.238321,0.356599,-1.444415,0.607911,0.041050,-0.005114,0.043026,-0.998218,
674,186362894,0.095617,-0.978738,10.210570,1.196452,-1.094636,0.648943,0.040974,-0.005179,0.043102,-0.998217,
675,186379561,0.099389,-0.947677,10.179471,2.123555,-0.829659,0.599869,0.040912,-0.005203,0.043046,-0.998222,
676,186396228,0.074870,-0.913845,10.160110,2.981670,-0.420100,0.677193,0.040726,-0.005159,0.042867,-0.998238,
677,186412895,0.080618,-0.894150,10.155189,3.652096,-0.243257,0.837862,0.040762,-0.005086,0.042593,-0.998248,
678,186429562,0.077281,-0.882739,10.154427,4.042625,-0.218528,0.927032,0.040901,-0.005009,0.042262,-0.998257,
679,186446229,0.056666,-0.868081,10.206685,4.065382,-0.461349,0.998236,0.040854,-0.004964,0.041926,-0.998273,
680,186462896,0.046978,-0.837012,10.214073,3.849276,-0.782763,1.070118,0.040828,-0.004966,0.041619,-0.998287,
681,186479563,0.068250,-0.815834,10.202129,3.324766,-1.090000,1.007341,0.040875,-0.005017,0.041388,-0.998295,
682,186496230,0.056484,-0.821781,10.234160,2.582906,-1.417343,0.956026,0.040618,-0.005118,0.041260,-0.998310,
683,186512897,0.046079,-0.824422,10.249928,1.719054,-1.847149,0.839667,0.040624,-0.005289,0.041257,-0.998309,
684,186529564,0.024462,-0.823156,10.254632,1.132728,-2.197903,0.632666,0.040765,-0.005519,0.041337,-0.998299,
685,186546231,0.021365,-0.828873,10.284294,0.755978,-2.531252,0.681996,0.040764,-0.005798,0.041469,-0.998292,
686,186562898,0.063039,-0.839679,10.266603,0.545416,-2.710912,0.510122,0.040308,-0.006096,0.041630,-0.998302,
687,186579565,0.095857,-0.865656,10.229121,0.564946,-2.660378,0.577099,0.040161,-0.006388,0.041790,-0.998299,
688,186596232,0.124163,-0.861790,10.169077,0.856597,-2.450521,0.651529,0.040184,-0.006656,0.041908,-0.998292,
689,186612899,0.179073,-0.879944,10.147696,1.566735,-1.918110,0.772716,0.040086,-0.006837,0.041926,-0.998294,
690,186629566,0.185347,-0.885366,10.132019,2.590129,-1.218409,1.046349,0.040161,-0.006913,0.041800,-0.998295,
691,186646233,0.207538,-0.867852,10.135037,3.575130,-0.461771,1.171736,0.040075,-0.006866,0.041536,-0.998310,
692,186662900,0.177761,-0.850745,10.178033,3.909849,0.234401,1.329075,0.040103,-0.006720,0.041228,-0.998323,
693,186679567,0.176222,-0.819643,10.223793,3.918583,0.551371,1.303859,0.040058,-0.006526,0.040919,-0.998339,
694,186696234,0.145043,-0.816910,10.282882,3.501621,0.662953,1.239123,0.040151,-0.006324,0.040672,-0.998347,
695,186712901,0.124780,-0.788292,10.287707,2.949821,0.446449,1.178293,0.040330,-0.006158,0.040503,-0.998347,
696,186729568,0.124545,-0.784683,10.273303,2.323629,0.089408,1.085934,0.040370,-0.006042,0.040424,-0.998349,
697,186746235,0.120925,-0.785229,10.300537,1.784891,-0.656441,0.957320,0.040421,-0.006043,0.040417,-0.998348,
698,186762902,0.105589,-0.791103,10.257227,1.341907,-1.366322,0.930337,0.040382,-0.006146,0.040472,-0.998347,
699,186779569,0.116309,-0.795423,10.223578,0.812524,-2.009073,0.832835,0.040403,-0.006348,0.040599,-0.998339,
700,186796236,0.114866,-0.823367,10.195843,0.460151,-2.309574,0.865152,0.040392,-0.006594,0.040775,-0.998331,
701,186812903,0.129835,-0.840904,10.171474,0.581504,-2.259207,0.839949,0.040605,-0.006837,0.040935,-0.998314,
702,186829570,0.173288,-0.830884,10.174489,0.950558,-2.208941,0.910960,0.040663,-0.007066,0.041041,-0.998306,
703,186846237,0.181549,-0.818265,10.180504,1.293448,-2.082735,1.011081,0.040766,-0.007277,0.041097,-0.998298,
704,186862904,0.208798,-0.825848,10.195227,1.573779,-1.785653,1.010222,0.040881,-0.007443,0.041115,-0.998291,
705,186879571,0.205714,-0.811228,10.231653,1.726943,-1.292647,1.085447,0.040891,-0.007533,0.041114,-0.998290,
706,186896238,0.191912,-0.790434,10.238004,1.830034,-0.872894,1.092888,0.040995,-0.007563,0.041100,-0.998286,
707,186912905,0.197170,-0.802177,10.259631,1.914825,-0.439040,1.155664,0.041068,-0.007527,0.041078,-0.998285,
708,186929572,0.208624,-0.811239,10.290519,1.881925,-0.107458,1.158008,0.041146,-0.007444,0.041061,-0.998283,
709,186946239,0.193708,-0.828688,10.329440,1.967497,0.407082,1.206352,0.041290,-0.007288,0.041035,-0.998279,
710,186962906,0.168988,-0.816767,10.299710,2.138103,0.790734,1.202740,0.041210,-0.007071,0.040987,-0.998286,
711,186979573,0.175697,-0.809249,10.302497,2.357054,1.418194,1.162426,0.041277,-0.006764,0.040911,-0.998288,
712,186996240,0.150310,-0.774732,10.263014,2.311002,2.033693,1.218607,0.041314,-0.006366,0.040845,-0.998292,
713,187012907,0.157958,-0.759409,10.205015,1.884346,2.617650,1.233770,0.041443,-0.005892,0.040843,-0.998290,
714,187029574,0.146645,-0.774776,10.176741,1.009134,2.890028,1.278490,0.041454,-0.005377,0.040971,-0.998287,
715,187046241,0.110657,-0.795589,10.147879,0.156052,3.052848,1.184466,0.041414,-0.004845,0.041224,-0.998281,
716,187062908,0.116793,-0.802132,10.126451,-0.258176,2.912964,1.196145,0.041502,-0.004337,0.041536,-0.998267,
717,187079575,0.080478,-0.818550,10.124961,-0.296096,2.609082,1.263494,0.041595,-0.003871,0.041852,-0.998252,
718,187096242,0.071507,-0.837316,10.160505,-0.146236,2.199727,1.344059,0.041753,-0.003468,0.042144,-0.998234,
719,187112909,0.054986,-0.855336,10.228797,0.090419,1.403608,1.405414,0.041650,-0.003170,0.042396,-0.998229,
720,187129576,-0.001465,-0.890528,10.258526,0.318167,0.304605,1.345301,0.041669,-0.003036,0.042608,-0.998219,
721,187146243,-0.023201,-0.903501,10.300682,0.359519,-0.762375,1.386089,0.041807,-0.003059,0.042807,-0.998205,
722,187162910,-0.025053,-0.915926,10.347253,0.626199,-1.890473,1.304961,0.041869,-0.003245,0.042960,-0.998195,
723,187179577,-0.028926,-0.905950,10.302418,1.107551,-2.687950,1.368275,0.041900,-0.003540,0.043039,-0.998189,
724,187196244,0.007034,-0.901502,10.290956,1.742439,-3.064394,1.443039,0.042042,-0.003886,0.043024,-0.998183,
725,187212911,0.048912,-0.891018,10.195127,2.199785,-3.007584,1.666452,0.042250,-0.004219,0.042944,-0.998176,
726,187229578,0.073783,-0.883446,10.136896,2.577387,-2.637839,1.760162,0.042405,-0.004495,0.042811,-0.998174,
727,187246245,0.087206,-0.885385,10.117383,2.545563,-2.035044,1.831955,0.042610,-0.004686,0.042686,-0.998170,
728,187262912,0.093440,-0.859963,10.135713,2.609133,-1.295260,1.955843,0.042663,-0.004765,0.042556,-0.998172,
729,187279579,0.087614,-0.853113,10.202772,2.675086,-0.624374,2.039930,0.042889,-0.004745,0.042423,-0.998169,
730,187296246,0.064504,-0.845979,10.229888,2.565144,0.060824,2.160207,0.043023,-0.004627,0.042308,-0.998168,
731,187312913,0.043163,-0.838012,10.253912,2.243038,0.705086,2.170222,0.043156,-0.004415,0.042245,-0.998166,
732,187329580,0.030940,-0.842152,10.293914,1.694850,1.197246,2.072573,0.043379,-0.004138,0.042265,-0.998157,
733,187346247,0.031668,-0.834754,10.331158,1.091825,1.532312,2.055900,0.043580,-0.003818,0.042373,-0.998145,
734,187362914,0.008811,-0.844680,10.317743,0.812403,1.802526,2.013690,0.043698,-0.003459,0.042524,-0.998134,
735,187379581,-0.014680,-0.851032,10.290573,0.580800,1.989575,1.978229,0.043892,-0.003076,0.042709,-0.998119,
736,187396248,-0.058397,-0.851788,10.277007,0.572245,2.203467,2.042747,0.044085,-0.002660,0.042898,-0.998104,
737,187412915,-0.098241,-0.887053,10.226976,0.311572,2.256844,1.967574,0.044237,-0.002238,0.043124,-0.998088,
738,187429582,-0.086248,-0.915335,10.147487,-0.094972,2.267973,1.850716,0.044407,-0.001820,0.043410,-0.998069,
739,187446249,-0.101858,-0.943066,10.100911,-0.291152,2.111927,1.682812,0.044491,-0.001426,0.043722,-0.998052,
