sep=,
DeviceTag:,scapula
FirmwareVersion:,2.4.0
AppVersion:,2022.0.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-06-22_10:01:07_605 CEST
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1176,426301026,-0.071685,-1.125677,10.317809,0.315811,-0.855771,-0.518286,0.000338,-0.001241,-0.052533,0.998620,
1177,426317693,-0.052640,-1.111274,10.275634,0.159048,-1.276114,-0.397893,0.000462,-0.001142,-0.052766,0.998607,
1178,426334360,-0.041361,-1.100112,10.199981,0.479969,-1.483423,-0.376532,0.000615,-0.001013,-0.052952,0.998598,
1179,426351027,-0.035880,-1.093371,10.173434,0.962442,-1.703590,-0.133993,0.000698,-0.000853,-0.053067,0.998592,
1180,426367694,-0.027853,-1.077751,10.123235,1.564097,-1.583224,0.140518,0.000738,-0.000713,-0.053096,0.998590,
1181,426384361,-0.021975,-1.074767,10.101308,2.241194,-1.437551,0.488633,0.000747,-0.000597,-0.053026,0.998594,
1182,426401028,-0.026055,-1.072616,10.047543,2.800640,-1.025366,0.798815,0.000743,-0.000545,-0.052874,0.998602,
1183,426417695,-0.001988,-1.054587,10.047345,3.337111,-0.694488,1.093348,0.000701,-0.000543,-0.052645,0.998614,
1184,426434362,0.019696,-1.060051,10.114761,3.652570,-0.315164,1.279066,0.000648,-0.000598,-0.052369,0.998629,
1185,426451029,-0.001872,-1.040011,10.184878,3.795822,-0.167789,1.396577,0.000555,-0.000674,-0.052073,0.998644,
1186,426467696,-0.015291,-1.045611,10.225899,3.791979,-0.137233,1.616616,0.000447,-0.000757,-0.051778,0.998659,
1187,426484363,-0.033333,-1.039660,10.278979,3.612486,-0.145659,1.697744,0.000350,-0.000841,-0.051508,0.998673,
1188,426501030,-0.037725,-1.029165,10.269847,3.186444,-0.407344,1.740197,0.000197,-0.000885,-0.051300,0.998684,
1189,426517697,-0.010972,-1.030306,10.334082,2.722828,-0.929331,1.859988,0.000018,-0.000853,-0.051160,0.998691,
1190,426534364,-0.012741,-1.040973,10.332798,2.269112,-1.625279,1.972376,-0.000167,-0.000722,-0.051086,0.998695,
1191,426551031,-0.020200,-1.038637,10.340726,1.899796,-2.156039,2.097206,-0.000387,-0.000515,-0.051065,0.998696,
1192,426567698,-0.017108,-1.017196,10.238955,1.762327,-2.432323,2.216209,-0.000612,-0.000268,-0.051064,0.998696,
1193,426584365,0.005197,-1.000890,10.171498,1.580144,-2.545403,2.521346,-0.000864,-0.000009,-0.051089,0.998695,
1194,426601032,0.014567,-1.006723,10.145476,1.472826,-2.483408,2.719819,-0.001165,0.000241,-0.051131,0.998693,
1195,426617699,0.026327,-1.028604,10.120752,1.342112,-2.313455,2.811795,-0.001479,0.000466,-0.051191,0.998689,
1196,426634366,0.019394,-1.014426,10.106622,1.313669,-2.052243,3.112680,-0.001769,0.000648,-0.051255,0.998685,
1197,426651033,0.008727,-1.023962,10.115037,1.476220,-1.603009,3.303431,-0.002150,0.000766,-0.051296,0.998682,
1198,426667700,0.023541,-1.006796,10.179309,1.717889,-1.045357,3.433760,-0.002531,0.000801,-0.051302,0.998681,
1199,426684367,0.032393,-1.034703,10.225646,1.670582,-0.552696,3.440279,-0.002907,0.000764,-0.051315,0.998679,
1200,426701034,0.014050,-1.039309,10.273763,1.701292,-0.310849,3.415831,-0.003279,0.000693,-0.051324,0.998678,
1201,426717701,0.014843,-1.045544,10.289060,1.504035,0.086257,3.371829,-0.003694,0.000567,-0.051361,0.998674,
1202,426734368,-0.006859,-1.037020,10.325622,1.532350,0.350017,3.238207,-0.004004,0.000399,-0.051394,0.998672,
1203,426751035,-0.021118,-1.045255,10.307123,1.433844,0.595771,3.197470,-0.004278,0.000195,-0.051442,0.998668,
1204,426767702,-0.029292,-1.053366,10.230537,1.366085,0.798610,2.968557,-0.004614,-0.000032,-0.051500,0.998663,
1205,426784369,-0.012297,-1.040383,10.214506,1.359541,1.018982,2.758187,-0.004949,-0.000288,-0.051559,0.998659,
1206,426801036,-0.045121,-1.037026,10.136000,1.111124,1.450031,2.596507,-0.005121,-0.000612,-0.051654,0.998653,
1207,426817703,-0.053337,-1.026409,10.133853,1.078839,1.544849,2.457084,-0.005355,-0.000945,-0.051754,0.998646,
1208,426834370,-0.073240,-1.010513,10.113447,1.031808,1.695138,2.301275,-0.005578,-0.001297,-0.051861,0.998639,
1209,426851037,-0.062031,-1.005529,10.103333,1.147507,1.859796,2.177150,-0.005765,-0.001674,-0.051952,0.998633,
1210,426867704,-0.079810,-1.003173,10.119832,1.193494,1.990395,2.049227,-0.005940,-0.002068,-0.052036,0.998627,
1211,426884371,-0.088184,-1.022026,10.172879,1.235025,2.039648,1.887522,-0.006077,-0.002469,-0.052113,0.998621,
1212,426901038,-0.098186,-1.038926,10.207637,1.194391,1.857567,1.731502,-0.006196,-0.002842,-0.052197,0.998615,
1213,426917705,-0.119353,-1.060016,10.266927,0.919477,1.621867,1.404159,-0.006284,-0.003177,-0.052320,0.998607,
1214,426934372,-0.138623,-1.069372,10.291985,0.848113,1.062325,1.090333,-0.006329,-0.003429,-0.052454,0.998599,
1215,426951039,-0.126975,-1.077792,10.297626,0.708735,0.458051,0.778722,-0.006363,-0.003589,-0.052607,0.998590,
1216,426967706,-0.113759,-1.071110,10.326166,0.503885,-0.196539,0.632781,-0.006344,-0.003654,-0.052790,0.998580,
1217,426984373,-0.109400,-1.055677,10.268785,0.317617,-0.747417,0.452737,-0.006310,-0.003638,-0.052999,0.998569,
1218,427001040,-0.115440,-1.066967,10.157427,0.060696,-1.180246,0.220416,-0.006303,-0.003554,-0.053245,0.998556,
1219,427017707,-0.096805,-1.059154,10.129970,0.096925,-1.434567,0.115597,-0.006262,-0.003433,-0.053486,0.998544,
1220,427034374,-0.103419,-1.080522,10.113998,0.400397,-1.564334,0.019318,-0.006152,-0.003296,-0.053683,0.998535,
1221,427051041,-0.087249,-1.052960,10.083667,0.967667,-1.690156,0.025837,-0.006092,-0.003138,-0.053797,0.998530,
1222,427067708,-0.114406,-1.077519,10.034513,1.401930,-1.735299,-0.003381,-0.006002,-0.002975,-0.053848,0.998528,
1223,427084375,-0.104799,-1.080849,10.091611,1.732590,-1.718958,0.000070,-0.005927,-0.002815,-0.053851,0.998529,
1224,427101042,-0.097161,-1.113495,10.160849,2.059652,-1.843180,-0.143341,-0.005747,-0.002640,-0.053806,0.998533,
1225,427117709,-0.110968,-1.111396,10.260999,2.144929,-2.072644,-0.422238,-0.005619,-0.002424,-0.053749,0.998537,
1226,427134376,-0.099967,-1.123644,10.279906,2.369450,-2.129094,-0.505851,-0.005431,-0.002203,-0.053659,0.998543,
1227,427151043,-0.106312,-1.115762,10.327548,2.387635,-2.125944,-0.640727,-0.005266,-0.001978,-0.053567,0.998550,
1228,427167710,-0.101465,-1.098088,10.308952,2.490381,-2.112740,-0.775693,-0.005047,-0.001757,-0.053460,0.998557,
1229,427184377,-0.087723,-1.094797,10.257776,2.354646,-2.054433,-0.712417,-0.004911,-0.001541,-0.053373,0.998563,
1230,427201044,-0.063591,-1.071093,10.179251,2.268037,-1.757941,-0.753923,-0.004711,-0.001370,-0.053298,0.998568,
1231,427217711,-0.069135,-1.070493,10.127831,2.184911,-1.574400,-0.634849,-0.004542,-0.001225,-0.053236,0.998572,
1232,427234378,-0.047690,-1.072877,10.151595,2.035192,-1.191964,-0.438874,-0.004355,-0.001140,-0.053195,0.998575,
1233,427251045,-0.065961,-1.059336,10.159434,2.036267,-0.813280,-0.453870,-0.004291,-0.001104,-0.053155,0.998578,
1234,427267712,-0.068944,-1.045734,10.154812,2.006915,-0.527737,-0.274248,-0.004130,-0.001116,-0.053119,0.998580,
1235,427284379,-0.080152,-1.057073,10.191268,1.851177,-0.222651,-0.115500,-0.004008,-0.001173,-0.053105,0.998581,
1236,427301046,-0.045494,-1.065838,10.213513,1.508991,-0.011206,-0.133288,-0.003877,-0.001261,-0.053142,0.998580,
1237,427317713,-0.055044,-1.077970,10.220381,1.027511,0.075026,-0.010360,-0.003750,-0.001362,-0.053249,0.998574,
1238,427334380,-0.062483,-1.090124,10.212972,0.615710,0.023673,0.112651,-0.003624,-0.001457,-0.053415,0.998566,
1239,427351047,-0.076198,-1.095496,10.194371,0.323559,0.115827,0.195867,-0.003537,-0.001566,-0.053623,0.998555,
1240,427367714,-0.067805,-1.099033,10.214113,0.198146,0.077728,0.238448,-0.003438,-0.001669,-0.053850,0.998543,
1241,427384381,-0.093171,-1.106833,10.182345,0.043446,-0.164933,0.325096,-0.003371,-0.001737,-0.054100,0.998530,
1242,427401048,-0.093668,-1.106339,10.181691,-0.130702,-0.478676,0.502182,-0.003272,-0.001764,-0.054374,0.998515,
1243,427417715,-0.078653,-1.104142,10.226933,-0.215761,-0.774823,0.588445,-0.003220,-0.001747,-0.054660,0.998499,
1244,427434382,-0.081833,-1.111590,10.225254,-0.152011,-1.141020,0.671034,-0.003216,-0.001676,-0.054937,0.998484,
1245,427451049,-0.081572,-1.109631,10.194508,0.020266,-1.296873,0.943425,-0.003249,-0.001585,-0.055189,0.998471,
1246,427467716,-0.091928,-1.120047,10.131021,0.294911,-1.355193,1.060052,-0.003360,-0.001483,-0.055401,0.998459,
1247,427484383,-0.061775,-1.125121,10.155516,0.643167,-1.410158,1.264633,-0.003420,-0.001379,-0.055563,0.998450,
1248,427501050,-0.057880,-1.126637,10.166430,0.937098,-1.399158,1.370427,-0.003517,-0.001277,-0.055681,0.998443,
1249,427517717,-0.059740,-1.137621,10.209456,1.224947,-1.421210,1.475541,-0.003634,-0.001172,-0.055758,0.998438,
1250,427534384,-0.068442,-1.125437,10.213055,1.422344,-1.529526,1.546322,-0.003787,-0.001051,-0.055806,0.998435,
1251,427551051,-0.067624,-1.160427,10.205418,1.562215,-1.563130,1.514344,-0.003938,-0.000925,-0.055834,0.998433,
1252,427567718,-0.055924,-1.156564,10.265009,1.597253,-1.746927,1.431411,-0.004051,-0.000773,-0.055856,0.998431,
1253,427584385,-0.043349,-1.162487,10.277277,1.847553,-1.968298,1.389944,-0.004166,-0.000588,-0.055842,0.998432,
1254,427601052,-0.051490,-1.162288,10.264949,1.969738,-2.090419,1.372706,-0.004308,-0.000384,-0.055811,0.998433,
1255,427617719,-0.051968,-1.130145,10.215250,2.276348,-2.116711,1.330330,-0.004412,-0.000177,-0.055734,0.998437,
1256,427634386,-0.057675,-1.126942,10.184353,2.454580,-1.952853,1.318145,-0.004505,0.000005,-0.055632,0.998442,
1257,427651053,-0.054876,-1.115632,10.171153,2.539467,-1.807014,1.229288,-0.004567,0.000166,-0.055518,0.998448,
1258,427667720,-0.034838,-1.117998,10.145236,2.615793,-1.724542,1.153244,-0.004666,0.000318,-0.055393,0.998455,
1259,427684387,-0.050014,-1.124050,10.133597,2.643391,-1.465175,0.968756,-0.004698,0.000432,-0.055263,0.998462,
1260,427701054,-0.032885,-1.099745,10.098889,2.732049,-1.192130,0.926367,-0.004720,0.000506,-0.055121,0.998470,
1261,427717721,-0.032756,-1.096114,10.112396,2.783211,-0.980633,0.844880,-0.004742,0.000551,-0.054972,0.998478,
1262,427734388,-0.029506,-1.085132,10.177236,2.705232,-0.836101,0.791298,-0.004758,0.000575,-0.054835,0.998485,
1263,427751055,-0.025259,-1.094135,10.182158,2.524701,-1.005055,0.726856,-0.004703,0.000622,-0.054723,0.998491,
1264,427767722,-0.033939,-1.103469,10.236668,1.943268,-1.147257,0.450854,-0.004688,0.000696,-0.054696,0.998493,
1265,427784389,-0.029663,-1.122440,10.254168,1.359131,-1.364516,0.221172,-0.004639,0.000803,-0.054753,0.998490,
1266,427801056,-0.037970,-1.120207,10.262313,0.718366,-1.680769,-0.085406,-0.004516,0.000958,-0.054903,0.998482,
1267,427817723,0.001098,-1.122494,10.266059,0.312020,-1.948973,-0.398982,-0.004366,0.001155,-0.055112,0.998471,
1268,427834390,0.008526,-1.142870,10.225598,0.024633,-2.334675,-0.582663,-0.004170,0.001408,-0.055362,0.998458,
1269,427851057,0.006179,-1.137438,10.220494,-0.042735,-2.493294,-0.773760,-0.003927,0.001686,-0.055622,0.998444,
1270,427867724,0.016366,-1.148507,10.191775,-0.152997,-2.648955,-0.995732,-0.003706,0.001990,-0.055898,0.998429,
1271,427884391,0.032754,-1.182034,10.187939,-0.086251,-2.795818,-1.071712,-0.003512,0.002318,-0.056164,0.998414,
1272,427901058,0.043261,-1.201148,10.170787,0.223016,-3.046951,-1.316800,-0.003211,0.002681,-0.056385,0.998401,
1273,427917725,0.056236,-1.181389,10.124266,0.673620,-3.097241,-1.427818,-0.002893,0.003052,-0.056541,0.998393,
1274,427934392,0.046607,-1.161342,10.069572,1.278208,-3.067825,-1.360431,-0.002610,0.003418,-0.056608,0.998388,
1275,427951059,0.082911,-1.168304,10.105845,1.937197,-3.003000,-1.383816,-0.002298,0.003774,-0.056581,0.998389,
1276,427967726,0.108222,-1.187483,10.131112,2.585583,-2.947356,-1.319438,-0.001999,0.004122,-0.056459,0.998396,
1277,427984393,0.088667,-1.183542,10.181641,3.403627,-2.788826,-1.323754,-0.001734,0.004448,-0.056218,0.998408,
1278,428001060,0.088750,-1.184055,10.188390,4.293003,-2.394724,-1.208215,-0.001354,0.004709,-0.055848,0.998428,
1279,428017727,0.103658,-1.177453,10.221356,5.118091,-2.039437,-1.154569,-0.001083,0.004923,-0.055359,0.998455,
1280,428034394,0.125396,-1.166477,10.271122,5.710927,-1.750346,-1.102396,-0.000825,0.005095,-0.054783,0.998486,
1281,428051061,0.110136,-1.134825,10.275581,6.199985,-1.720213,-1.138357,-0.000558,0.005263,-0.054137,0.998521,
1282,428067728,0.100843,-1.076762,10.218063,5.993827,-1.509421,-1.126626,-0.000303,0.005401,-0.053520,0.998553,
1283,428084395,0.108298,-1.076982,10.231857,5.789630,-1.299537,-0.955700,-0.000117,0.005509,-0.052933,0.998584,
1284,428101062,0.140619,-1.061917,10.218460,5.489269,-1.178607,-0.944942,0.000123,0.005597,-0.052390,0.998612,
1285,428117729,0.132899,-1.029433,10.203091,5.285584,-1.119864,-0.854350,0.000335,0.005676,-0.051876,0.998639,
1286,428134396,0.112112,-0.994306,10.164836,5.013245,-0.747084,-0.607828,0.000517,0.005699,-0.051402,0.998663,
1287,428151063,0.126399,-0.946378,10.109327,4.604492,-0.212560,-0.259201,0.000676,0.005641,-0.050988,0.998684,
1288,428167730,0.159559,-0.935708,10.085123,3.950817,0.419222,0.068175,0.000807,0.005488,-0.050669,0.998701,
1289,428184397,0.173054,-0.946998,10.137924,3.124794,0.896464,0.405763,0.000856,0.005265,-0.050470,0.998713,
1290,428201064,0.133099,-0.971029,10.180058,2.199010,1.193174,0.594669,0.000883,0.004997,-0.050406,0.998717,
1291,428217731,0.126679,-0.981182,10.229278,1.160146,1.405990,0.752571,0.000891,0.004696,-0.050492,0.998714,
1292,428234398,0.142376,-0.983105,10.349060,0.449829,1.546347,0.996174,0.000884,0.004373,-0.050682,0.998706,
1293,428251065,0.111460,-0.978187,10.390164,-0.177342,1.423240,1.282524,0.000790,0.004067,-0.050963,0.998693,
1294,428267732,0.107245,-1.014298,10.380577,-0.825869,1.332059,1.515574,0.000715,0.003771,-0.051339,0.998675,
1295,428284399,0.096739,-1.026323,10.290719,-1.226246,1.228007,1.665088,0.000607,0.003489,-0.051772,0.998654,
1296,428301066,0.103011,-1.043744,10.266461,-1.688991,1.297430,1.878019,0.000428,0.003197,-0.052273,0.998629,
1297,428317733,0.069537,-1.061039,10.214484,-1.915971,1.358184,2.181965,0.000236,0.002892,-0.052807,0.998602,
1298,428334400,0.040266,-1.069171,10.153919,-1.681666,1.484570,2.401875,-0.000002,0.002568,-0.053308,0.998576,
1299,428351067,0.039083,-1.055278,10.091410,-1.285911,1.654523,2.848395,-0.000339,0.002218,-0.053750,0.998553,
1300,428367734,0.052584,-1.079104,10.101412,-0.894357,1.925134,3.127573,-0.000690,0.001825,-0.054136,0.998533,
1301,428384401,0.030694,-1.094791,10.123951,-0.465511,1.775620,3.499150,-0.001113,0.001451,-0.054460,0.998515,
1302,428401068,-0.000284,-1.107683,10.132220,-0.161578,1.806432,3.687723,-0.001527,0.001070,-0.054740,0.998500,
1303,428417735,-0.022102,-1.118757,10.160650,0.400935,1.673476,3.975981,-0.001989,0.000706,-0.054938,0.998489,
1304,428434402,-0.018581,-1.116092,10.235985,0.981658,1.504234,4.013561,-0.002447,0.000366,-0.055051,0.998482,
1305,428451069,-0.041011,-1.125978,10.270461,1.572601,1.052087,4.101471,-0.002925,0.000090,-0.055079,0.998479,
1306,428467736,-0.063075,-1.116396,10.274407,2.004072,0.618284,4.114982,-0.003405,-0.000123,-0.055044,0.998479,
1307,428484403,-0.071996,-1.126256,10.226109,2.177227,0.157051,4.041819,-0.003942,-0.000265,-0.054983,0.998481,
1308,428501070,-0.068885,-1.110920,10.178640,2.287848,-0.110455,3.938907,-0.004420,-0.000370,-0.054906,0.998483,
1309,428517737,-0.036488,-1.098773,10.174434,2.373714,-0.411635,3.736131,-0.004792,-0.000434,-0.054817,0.998486,
1310,428534404,-0.027545,-1.118661,10.169048,2.434942,-0.661512,3.481285,-0.005195,-0.000456,-0.054718,0.998489,
1311,428551071,-0.043667,-1.104808,10.214476,2.511844,-0.830722,3.212326,-0.005561,-0.000452,-0.054608,0.998494,
1312,428567738,-0.067930,-1.085553,10.178340,2.575261,-0.827418,2.892859,-0.005880,-0.000445,-0.054489,0.998498,
1313,428584405,-0.050495,-1.075350,10.180752,2.497475,-0.811193,2.794403,-0.006184,-0.000440,-0.054382,0.998502,
1314,428601072,-0.031999,-1.085621,10.175446,2.233075,-0.661538,2.484259,-0.006443,-0.000454,-0.054312,0.998504,
1315,428617739,-0.016655,-1.085054,10.158908,1.852586,-0.529812,2.241668,-0.006643,-0.000486,-0.054298,0.998504,
1316,428634406,-0.012443,-1.095832,10.149817,1.649323,-0.452410,1.966857,-0.006795,-0.000528,-0.054314,0.998502,
1317,428651073,-0.010999,-1.085318,10.169660,1.513397,-0.335782,1.786979,-0.006979,-0.000581,-0.054350,0.998499,
1318,428667740,-0.015619,-1.091786,10.221222,1.432614,-0.126514,1.490691,-0.007094,-0.000664,-0.054398,0.998495,
1319,428684407,-0.034295,-1.089655,10.243319,1.303116,-0.000077,1.262405,-0.007187,-0.000763,-0.054464,0.998491,
1320,428701074,-0.039643,-1.104654,10.262141,0.798879,0.062258,0.964094,-0.007198,-0.000870,-0.054604,0.998483,
1321,428717741,-0.051276,-1.121670,10.273692,0.342653,0.136817,0.713845,-0.007213,-0.000983,-0.054810,0.998471,
1322,428734408,-0.066607,-1.123061,10.289961,-0.030146,0.050617,0.357560,-0.007118,-0.001083,-0.055071,0.998458,
1323,428751075,-0.082185,-1.134337,10.252360,-0.098839,0.109181,0.182074,-0.006984,-0.001191,-0.055341,0.998444,
1324,428767742,-0.064082,-1.144218,10.230621,0.035711,0.103482,0.055432,-0.006880,-0.001295,-0.055592,0.998430,
1325,428784409,-0.080436,-1.131591,10.155660,0.321151,0.228600,0.077831,-0.006763,-0.001418,-0.055801,0.998419,
1326,428801076,-0.071671,-1.137695,10.118402,0.496188,0.482716,0.093045,-0.006642,-0.001579,-0.055986,0.998410,
1327,428817743,-0.054168,-1.129555,10.110009,0.564408,0.714473,0.008663,-0.006540,-0.001771,-0.056161,0.998400,
1328,428834410,-0.063838,-1.153525,10.105838,0.715779,1.067249,0.054190,-0.006435,-0.002015,-0.056314,0.998392,
1329,428851077,-0.053934,-1.135794,10.093874,0.899922,1.459828,-0.033629,-0.006298,-0.002316,-0.056440,0.998385,
1330,428867744,-0.059742,-1.131411,10.101729,1.040458,1.702290,0.079623,-0.006195,-0.002653,-0.056547,0.998378,
1331,428884411,-0.079300,-1.147906,10.183846,1.087893,1.671837,-0.068770,-0.006018,-0.002987,-0.056646,0.998373,
1332,428901078,-0.120419,-1.145328,10.237838,0.957223,1.476265,0.018864,-0.005891,-0.003291,-0.056765,0.998366,
1333,428917745,-0.137932,-1.159341,10.236447,0.683865,1.134854,-0.181889,-0.005772,-0.003542,-0.056922,0.998357,
1334,428934412,-0.135920,-1.175093,10.309403,0.254238,0.774163,-0.314242,-0.005614,-0.003740,-0.057142,0.998344,
1335,428951079,-0.135331,-1.178232,10.304094,-0.006698,0.123703,-0.468904,-0.005440,-0.003843,-0.057400,0.998330,
1336,428967746,-0.148434,-1.192358,10.279399,-0.134761,-0.415105,-0.590232,-0.005334,-0.003861,-0.057676,0.998315,
1337,428984413,-0.156827,-1.183767,10.198984,-0.049599,-0.821553,-0.673230,-0.005131,-0.003825,-0.057939,0.998301,
1338,429001080,-0.156951,-1.184778,10.153437,0.066395,-1.134822,-0.688149,-0.004940,-0.003742,-0.058185,0.998288,
1339,429017747,-0.141826,-1.196018,10.106922,0.287304,-1.283478,-0.596994,-0.004797,-0.003638,-0.058399,0.998276,
1340,429034414,-0.120511,-1.207617,10.063281,0.724487,-1.449487,-0.469135,-0.004681,-0.003509,-0.058549,0.998269,
1341,429051081,-0.101332,-1.196171,10.059999,1.216392,-1.519653,-0.365698,-0.004528,-0.003375,-0.058628,0.998265,
1342,429067748,-0.094131,-1.202492,10.087659,1.728812,-1.561145,-0.203672,-0.004426,-0.003235,-0.058632,0.998266,
1343,429084415,-0.095042,-1.186465,10.088728,2.211624,-1.602791,-0.018518,-0.004305,-0.003094,-0.058565,0.998271,
1344,429101082,-0.111333,-1.184539,10.151948,2.646272,-1.487509,0.168679,-0.004243,-0.002969,-0.058436,0.998279,
1345,429117749,-0.094530,-1.214306,10.226089,3.034958,-1.540911,0.399641,-0.004191,-0.002840,-0.058250,0.998290,
1346,429134416,-0.105998,-1.205407,10.256310,3.416485,-1.834638,0.485303,-0.004195,-0.002667,-0.058009,0.998305,
1347,429151083,-0.111771,-1.203792,10.298990,3.606159,-2.023762,0.490899,-0.004166,-0.002468,-0.057740,0.998321,
1348,429167750,-0.106005,-1.197234,10.288353,3.710032,-2.228677,0.599164,-0.004168,-0.002241,-0.057455,0.998338,
1349,429184417,-0.072542,-1.187451,10.244171,3.526248,-2.353999,0.672545,-0.004174,-0.001995,-0.057197,0.998353,
1350,429201084,-0.063233,-1.169823,10.236314,3.462395,-2.311098,0.675413,-0.004185,-0.001756,-0.056949,0.998368,
1351,429217751,-0.060014,-1.173838,10.207418,3.342951,-2.116826,0.758002,-0.004228,-0.001545,-0.056718,0.998381,
1352,429234418,-0.061899,-1.155623,10.175786,3.351390,-1.854488,0.947139,-0.004265,-0.001375,-0.056486,0.998395,
1353,429251085,-0.080151,-1.147363,10.153113,3.373314,-1.271747,1.133637,-0.004381,-0.001288,-0.056251,0.998407,
1354,429267752,-0.067174,-1.120628,10.129063,3.446746,-0.699470,1.341241,-0.004501,-0.001287,-0.056005,0.998421,
1355,429284419,-0.032933,-1.141796,10.112455,3.348304,-0.295711,1.463747,-0.004536,-0.001350,-0.055774,0.998433,
1356,429301086,-0.062229,-1.138363,10.129466,3.152251,0.018012,1.564968,-0.004702,-0.001454,-0.055572,0.998444,
1357,429317753,-0.088040,-1.123774,10.220575,2.992761,0.113330,1.662514,-0.004852,-0.001574,-0.055393,0.998453,
1358,429334420,-0.085929,-1.120431,10.223201,2.829044,0.295884,1.755987,-0.004977,-0.001723,-0.055238,0.998461,
1359,429351087,-0.090168,-1.117593,10.239563,2.399302,0.330039,1.916912,-0.005144,-0.001877,-0.055145,0.998465,
1360,429367754,-0.093904,-1.122554,10.250300,2.039264,0.411103,1.913890,-0.005314,-0.002042,-0.055105,0.998465,
1361,429384421,-0.084532,-1.124804,10.200462,1.557745,0.466811,1.843032,-0.005456,-0.002215,-0.055134,0.998463,
1362,429401088,-0.110498,-1.126545,10.205412,1.081157,0.311675,1.813987,-0.005590,-0.002366,-0.055233,0.998456,
1363,429417755,-0.117439,-1.122491,10.157211,0.854241,0.268274,1.800745,-0.005730,-0.002509,-0.055364,0.998448,
1364,429434422,-0.114494,-1.120622,10.161522,0.852256,0.047390,1.835528,-0.005897,-0.002620,-0.055496,0.998439,
1365,429451089,-0.093966,-1.139321,10.153550,0.926764,-0.396369,1.836360,-0.006070,-0.002666,-0.055617,0.998431,
1366,429467756,-0.102022,-1.137675,10.147118,0.996200,-0.915014,1.762314,-0.006221,-0.002637,-0.055727,0.998424,
1367,429484423,-0.108484,-1.155507,10.144616,1.177141,-1.374454,1.676908,-0.006359,-0.002541,-0.055810,0.998419,
1368,429501090,-0.130042,-1.148000,10.172442,1.287915,-1.789880,1.577454,-0.006465,-0.002385,-0.055877,0.998415,
1369,429517757,-0.103203,-1.150737,10.177935,1.689574,-2.354537,1.639398,-0.006604,-0.002147,-0.055885,0.998414,
1370,429534424,-0.100833,-1.146876,10.228225,2.218694,-2.847249,1.590837,-0.006717,-0.001839,-0.055815,0.998418,
1371,429551091,-0.083903,-1.141544,10.240379,2.654084,-3.172056,1.505739,-0.006848,-0.001481,-0.055682,0.998425,
1372,429567758,-0.095276,-1.149596,10.236329,2.986524,-3.267041,1.465143,-0.006976,-0.001110,-0.055501,0.998435,
1373,429584425,-0.093606,-1.131824,10.198434,3.275308,-3.198015,1.342010,-0.007085,-0.000749,-0.055278,0.998447,
1374,429601092,-0.055889,-1.106337,10.223152,3.681371,-2.894478,1.337681,-0.007192,-0.000431,-0.054996,0.998462,
1375,429617759,-0.039666,-1.112403,10.183029,4.240023,-2.695853,1.436789,-0.007306,-0.000145,-0.054634,0.998481,
1376,429634426,-0.035833,-1.062383,10.168469,4.801222,-2.296038,1.479358,-0.007475,0.000086,-0.054190,0.998504,
1377,429651093,-0.027055,-1.032133,10.186180,5.182673,-1.765253,1.566825,-0.007620,0.000236,-0.053691,0.998530,
1378,429667760,-0.012762,-1.033696,10.147095,5.281563,-1.339186,1.543735,-0.007678,0.000321,-0.053179,0.998557,
1379,429684427,-0.017772,-1.016473,10.131944,5.075612,-0.899441,1.470137,-0.007773,0.000346,-0.052697,0.998581,
1380,429701094,-0.023069,-1.010133,10.151775,4.615428,-0.673973,1.372642,-0.007878,0.000340,-0.052282,0.998603,
1381,429717761,-0.033400,-0.993468,10.193605,4.135702,-0.713352,1.140258,-0.007894,0.000339,-0.051936,0.998620,
1382,429734428,-0.038636,-0.975056,10.266229,3.471449,-0.989585,0.919426,-0.007908,0.000382,-0.051687,0.998633,
1383,429751095,-0.040355,-0.992298,10.299025,2.726017,-1.280417,0.659252,-0.007907,0.000472,-0.051546,0.998640,
1384,429767762,-0.043094,-1.015576,10.297805,1.808468,-1.640801,0.490438,-0.007883,0.000616,-0.051537,0.998641,
1385,429784429,-0.040196,-1.012190,10.250233,0.946639,-1.875977,0.207892,-0.007820,0.000797,-0.051653,0.998635,
1386,429801096,-0.029842,-1.026122,10.212595,0.088191,-1.996907,0.092187,-0.007741,0.000998,-0.051894,0.998623,
1387,429817763,-0.017466,-1.036371,10.176107,-0.397752,-2.145192,-0.019005,-0.007646,0.001221,-0.052205,0.998608,
1388,429834430,0.004696,-1.045794,10.170592,-0.709216,-2.105671,-0.118420,-0.007561,0.001441,-0.052562,0.998589,
1389,429851097,0.001178,-1.057545,10.158825,-0.678109,-2.057968,-0.155251,-0.007421,0.001652,-0.052914,0.998571,
1390,429867764,0.021307,-1.060941,10.142290,-0.527430,-1.951521,-0.099518,-0.007264,0.001846,-0.053244,0.998555,
1391,429884431,0.018544,-1.101702,10.176808,-0.331121,-1.679822,-0.093128,-0.007198,0.002005,-0.053546,0.998539,
1392,429901098,0.007560,-1.113500,10.200119,0.006614,-1.232816,-0.104205,-0.007065,0.002095,-0.053800,0.998526,
